Iter 	incumb_est 	candid_est 	error
512 	0.000000 	0.000000 	nan
513 	0.000000 	0.000000 	nan
514 	0.000000 	0.000000 	nan
515 	0.000000 	0.000000 	nan
516 	0.000000 	0.000000 	nan
517 	0.000000 	0.000000 	nan
518 	0.000000 	0.000000 	nan
519 	0.000000 	0.000000 	nan
520 	0.000000 	0.000000 	nan
521 	0.000000 	0.000000 	nan
522 	0.000000 	0.000000 	nan
523 	0.000000 	0.000000 	nan
524 	0.000000 	0.000000 	nan
525 	0.000000 	0.000000 	nan
526 	0.000000 	0.000000 	nan
527 	0.000000 	0.000000 	nan
528 	0.000000 	0.000000 	nan
529 	0.000000 	0.000000 	nan
530 	0.000000 	0.000000 	nan
531 	0.000000 	0.000000 	nan
532 	0.000000 	0.000000 	nan
533 	0.000000 	0.000000 	nan
534 	0.000000 	0.000000 	nan
535 	0.000000 	0.000000 	nan
536 	0.000000 	0.000000 	nan
537 	0.000000 	0.000000 	nan
538 	0.000000 	0.000000 	nan
539 	0.000000 	0.000000 	nan
540 	0.000000 	0.000000 	nan
541 	0.000000 	0.000000 	nan
542 	0.000000 	0.000000 	nan
543 	0.000000 	0.000000 	nan
544 	0.000000 	0.000000 	nan
545 	0.000000 	0.000000 	nan
546 	0.000000 	0.000000 	nan
547 	0.000000 	0.000000 	nan
548 	0.000000 	0.000000 	nan
549 	0.000000 	0.000000 	nan
550 	0.000000 	0.000000 	nan
551 	0.000000 	0.000000 	nan
552 	0.000000 	0.000000 	nan
553 	0.000000 	0.000000 	nan
554 	0.000000 	0.000000 	nan
555 	0.000000 	0.000000 	nan
556 	0.000000 	0.000000 	nan
557 	0.000000 	0.000000 	nan
558 	0.000000 	0.000000 	nan
559 	0.000000 	0.000000 	nan
560 	0.000000 	0.000000 	nan
561 	0.000000 	0.000000 	nan
562 	0.000000 	0.000000 	nan
563 	0.000000 	0.000000 	nan
564 	0.000000 	0.000000 	nan
565 	0.000000 	0.000000 	nan
566 	0.000000 	0.000000 	nan
567 	0.000000 	0.000000 	nan
568 	0.000000 	0.000000 	nan
569 	0.000000 	0.000000 	nan
570 	0.000000 	0.000000 	nan
571 	0.000000 	0.000000 	nan
572 	0.000000 	0.000000 	nan
573 	0.000000 	0.000000 	nan
574 	0.000000 	0.000000 	nan
575 	0.000000 	0.000000 	nan
576 	0.000000 	0.000000 	nan
577 	0.000000 	0.000000 	nan
578 	0.000000 	0.000000 	nan
579 	0.000000 	0.000000 	nan
580 	0.000000 	0.000000 	nan
581 	0.000000 	0.000000 	nan
582 	0.000000 	0.000000 	nan
583 	0.000000 	0.000000 	nan
584 	0.000000 	0.000000 	nan
585 	0.000000 	0.000000 	nan
586 	0.000000 	0.000000 	nan
587 	0.000000 	0.000000 	nan
588 	0.000000 	0.000000 	nan
589 	0.000000 	0.000000 	nan
590 	0.000000 	0.000000 	nan
591 	0.000000 	0.000000 	nan
592 	0.000000 	0.000000 	nan
593 	0.000000 	0.000000 	nan
594 	0.000000 	0.000000 	nan
595 	0.000000 	0.000000 	nan
596 	0.000000 	0.000000 	nan
597 	0.000000 	0.000000 	nan
598 	0.000000 	0.000000 	nan
599 	0.000000 	0.000000 	nan
600 	0.000000 	0.000000 	nan
601 	0.000000 	0.000000 	nan
602 	0.000000 	0.000000 	nan
603 	0.000000 	0.000000 	nan
604 	0.000000 	0.000000 	nan
605 	0.000000 	0.000000 	nan
606 	0.000000 	0.000000 	nan
607 	0.000000 	0.000000 	nan
608 	0.000000 	0.000000 	nan
609 	0.000000 	0.000000 	nan
610 	0.000000 	0.000000 	nan
611 	0.000000 	0.000000 	nan
612 	0.000000 	0.000000 	nan
613 	0.000000 	0.000000 	nan
614 	0.000000 	0.000000 	nan
615 	0.000000 	0.000000 	nan
616 	0.000000 	0.000000 	nan
617 	0.000000 	0.000000 	nan
618 	0.000000 	0.000000 	nan
619 	0.000000 	0.000000 	nan
620 	0.000000 	0.000000 	nan
621 	0.000000 	0.000000 	nan
622 	0.000000 	0.000000 	nan
623 	0.000000 	0.000000 	nan
624 	0.000000 	0.000000 	nan
625 	0.000000 	0.000000 	nan
626 	0.000000 	0.000000 	nan
627 	0.000000 	0.000000 	nan
628 	0.000000 	0.000000 	nan
629 	0.000000 	0.000000 	nan
630 	0.000000 	0.000000 	nan
631 	0.000000 	0.000000 	nan
632 	0.000000 	0.000000 	nan
633 	0.000000 	0.000000 	nan
634 	0.000000 	0.000000 	nan
635 	0.000000 	0.000000 	nan
636 	0.000000 	0.000000 	nan
637 	0.000000 	0.000000 	nan
638 	0.000000 	0.000000 	nan
639 	0.000000 	0.000000 	nan
640 	0.000000 	0.000000 	nan
641 	0.000000 	0.000000 	nan
642 	0.000000 	0.000000 	nan
643 	0.000000 	0.000000 	nan
644 	0.000000 	0.000000 	nan
645 	0.000000 	0.000000 	nan
646 	0.000000 	0.000000 	nan
647 	0.000000 	0.000000 	nan
648 	0.000000 	0.000000 	nan
649 	0.000000 	0.000000 	nan
650 	0.000000 	0.000000 	nan
651 	0.000000 	0.000000 	nan
652 	0.000000 	0.000000 	nan
653 	0.000000 	0.000000 	nan
654 	0.000000 	0.000000 	nan
655 	0.000000 	0.000000 	nan
656 	0.000000 	0.000000 	nan
657 	0.000000 	0.000000 	nan
658 	0.000000 	0.000000 	nan
659 	0.000000 	0.000000 	nan
660 	0.000000 	0.000000 	nan
661 	0.000000 	0.000000 	nan
662 	0.000000 	0.000000 	nan
663 	0.000000 	0.000000 	nan
664 	0.000000 	0.000000 	nan
665 	0.000000 	0.000000 	nan
666 	0.000000 	0.000000 	nan
667 	0.000000 	0.000000 	nan
668 	0.000000 	0.000000 	nan
669 	0.000000 	0.000000 	nan
670 	0.000000 	0.000000 	nan
671 	0.000000 	0.000000 	nan
672 	0.000000 	0.000000 	nan
673 	0.000000 	0.000000 	nan
674 	0.000000 	0.000000 	nan
675 	0.000000 	0.000000 	nan
676 	0.000000 	0.000000 	nan
677 	0.000000 	0.000000 	nan
678 	0.000000 	0.000000 	nan
679 	0.000000 	0.000000 	nan
680 	0.000000 	0.000000 	nan
681 	0.000000 	0.000000 	nan
682 	0.000000 	0.000000 	nan
683 	0.000000 	0.000000 	nan
684 	0.000000 	0.000000 	nan
685 	0.000000 	0.000000 	nan
686 	0.000000 	0.000000 	nan
687 	0.000000 	0.000000 	nan
688 	0.000000 	0.000000 	nan
689 	0.000000 	0.000000 	nan
690 	0.000000 	0.000000 	nan
691 	0.000000 	0.000000 	nan
692 	0.000000 	0.000000 	nan
693 	0.000000 	0.000000 	nan
694 	0.000000 	0.000000 	nan
695 	0.000000 	0.000000 	nan
696 	0.000000 	0.000000 	nan
697 	0.000000 	0.000000 	nan
698 	0.000000 	0.000000 	nan
699 	0.000000 	0.000000 	nan
700 	0.000000 	0.000000 	nan
701 	0.000000 	0.000000 	nan
702 	0.000000 	0.000000 	nan
703 	0.000000 	0.000000 	nan
704 	0.000000 	0.000000 	nan
705 	0.000000 	0.000000 	nan
706 	0.000000 	0.000000 	nan
707 	0.000000 	0.000000 	nan
708 	0.000000 	0.000000 	nan
709 	0.000000 	0.000000 	nan
710 	0.000000 	0.000000 	nan
711 	0.000000 	0.000000 	nan
712 	0.000000 	0.000000 	nan
713 	0.000000 	0.000000 	nan
714 	0.000000 	0.000000 	nan
715 	0.000000 	0.000000 	nan
716 	0.000000 	0.000000 	nan
717 	0.000000 	0.000000 	nan
718 	0.000000 	0.000000 	nan
719 	0.000000 	0.000000 	nan
720 	0.000000 	0.000000 	nan
721 	0.000000 	0.000000 	nan
722 	0.000000 	0.000000 	nan
723 	0.000000 	0.000000 	nan
724 	0.000000 	0.000000 	nan
725 	0.000000 	0.000000 	nan
726 	0.000000 	0.000000 	nan
727 	0.000000 	0.000000 	nan
728 	0.000000 	0.000000 	nan
729 	0.000000 	0.000000 	nan
730 	0.000000 	0.000000 	nan
731 	0.000000 	0.000000 	nan
732 	0.000000 	0.000000 	nan
733 	0.000000 	0.000000 	nan
734 	0.000000 	0.000000 	nan
735 	0.000000 	0.000000 	nan
736 	0.000000 	0.000000 	nan
737 	0.000000 	0.000000 	nan
738 	0.000000 	0.000000 	nan
739 	0.000000 	0.000000 	nan
740 	0.000000 	0.000000 	nan
741 	0.000000 	0.000000 	nan
742 	0.000000 	0.000000 	nan
743 	0.000000 	0.000000 	nan
744 	0.000000 	0.000000 	nan
745 	0.000000 	0.000000 	nan
746 	0.000000 	0.000000 	nan
747 	0.000000 	0.000000 	nan
748 	0.000000 	0.000000 	nan
749 	0.000000 	0.000000 	nan
750 	0.000000 	0.000000 	nan
751 	0.000000 	0.000000 	nan
752 	0.000000 	0.000000 	nan
753 	0.000000 	0.000000 	nan
754 	0.000000 	0.000000 	nan
755 	0.000000 	0.000000 	nan
756 	0.000000 	0.000000 	nan
757 	0.000000 	0.000000 	nan
758 	0.000000 	0.000000 	nan
759 	0.000000 	0.000000 	nan
760 	0.000000 	0.000000 	nan
761 	0.000000 	0.000000 	nan
762 	0.000000 	0.000000 	nan
763 	0.000000 	0.000000 	nan
764 	0.000000 	0.000000 	nan
765 	0.000000 	0.000000 	nan
766 	0.000000 	0.000000 	nan
767 	0.000000 	0.000000 	nan
768 	0.000000 	0.000000 	nan
769 	0.000000 	0.000000 	nan
770 	0.000000 	0.000000 	nan
771 	0.000000 	0.000000 	nan
772 	0.000000 	0.000000 	nan
773 	0.000000 	0.000000 	nan
774 	0.000000 	0.000000 	nan
775 	0.000000 	0.000000 	nan
